1,2,3,4,5
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9988048296557015,1.0,0.9992042340513677,1.0
0.9996139022266189,0.9988048296557015,1.0,0.9992042340513677,0.9997574610091859
0.9996139022266189,0.9987055242730699,0.9968446106163505,0.9992042340513677,0.9997574610091859
0.9996139022266189,0.9987055242730699,0.9968446106163505,0.9992042340513677,0.9997574610091859
0.9990394308925798,0.9987055242730699,0.9968446106163505,0.9992042340513677,0.9997574610091859
0.9990394308925798,0.9987055242730699,0.9968446106163505,0.9992042340513677,0.9997574610091859
0.9982050330234588,0.9985696615461376,0.9968446106163505,0.9990527560655861,0.9997574610091859
0.9982050330234588,0.9985696615461376,0.9968446106163505,0.9990527560655861,0.999438777351676
0.9982050330234588,0.9959277902031981,0.9968446106163505,0.9990527560655861,0.999438777351676
0.9982050330234588,0.9959277902031981,0.9964597159576578,0.9990527560655861,0.999438777351676
0.9982050330234588,0.9959277902031981,0.9961239872175405,0.9990527560655861,0.999438777351676
0.9972806603080366,0.9959277902031981,0.9961239872175405,0.9990527560655861,0.9987150626894755
0.9958372375843839,0.9958112742483364,0.9954032586664154,0.9990527560655861,0.9987150626894755
0.9958372375843839,0.9958112742483364,0.9928209675499439,0.9990527560655861,0.9987150626894755
0.9958372375843839,0.9958112742483364,0.9926049550355008,0.9990527560655861,0.9986702377468903
0.9957327799926357,0.9958112742483364,0.9923553086687078,0.9990527560655861,0.9986702377468903
0.9953830617491081,0.9956884028025789,0.9919167713695893,0.9990527560655861,0.9986702377468903
0.9953830617491081,0.9956884028025789,0.9919167713695893,0.9990527560655861,0.9986702377468903
0.9953830617491081,0.9956884028025789,0.9911931003417761,0.9990527560655861,0.9986702377468903
0.9953830617491081,0.9956884028025789,0.9910092769169208,0.998994368373793,0.9986702377468903
0.99460483037234,0.9956884028025789,0.9910092769169208,0.9976422245198632,0.9986702377468903
0.9941354199145807,0.9956659326964186,0.9910092769169208,0.9976422245198632,0.9986702377468903
0.9941354199145807,0.9956659326964186,0.9903428326517293,0.9973915502018247,0.9985012530557869
0.9941354199145807,0.9956659326964186,0.9903428326517293,0.9973723210598749,0.9985012530557869
0.9941354199145807,0.9944172741527426,0.9903428326517293,0.9973703566998491,0.9985012530557869
0.9941354199145807,0.9941943805849153,0.9903428326517293,0.9970149840874192,0.995499788826439
0.9912490778144125,0.9941943805849153,0.9899563827646117,0.9970149840874192,0.995499788826439
0.9912490778144125,0.993701302843908,0.9899563827646117,0.995427419032928,0.995499788826439
0.9912490778144125,0.993701302843908,0.9899563827646117,0.995427419032928,0.995499788826439
0.9911304240265609,0.993701302843908,0.9883819038331192,0.9953985724723363,0.995499788826439
0.9908635043698855,0.993701302843908,0.9883819038331192,0.9953985724723363,0.995499788826439
0.9908635043698855,0.993569404345835,0.9883819038331192,0.9948219089128743,0.995499788826439
0.9907416800358577,0.9929737489884313,0.9851353940973203,0.9944990601345279,0.995499788826439
0.9890445747498653,0.9918259963134289,0.9846700801190758,0.9944990601345279,0.9951161917297723
0.9890445747498653,0.9888886102471,0.9846700801190758,0.9944990601345279,0.9926367033160705
0.9890445747498653,0.9888886102471,0.9846700801190758,0.9944990601345279,0.9925673499131853
0.9890445747498653,0.9876887266957398,0.9846700801190758,0.9935557270545555,0.9918752056890882
0.9886645160099543,0.9876561222552201,0.9844785232608732,0.9935557270545555,0.9918752056890882
0.9886645160099543,0.9876561222552201,0.981767426480372,0.9935557270545555,0.9918492656312329
0.9864668583789883,0.9876561222552201,0.9812076378628738,0.9935557270545555,0.9918492656312329
0.9864668583789883,0.9876561222552201,0.9812076378628738,0.9935557270545555,0.9916548217931707
0.9864668583789883,0.9876561222552201,0.9812076378628738,0.9925984699341007,0.9916548217931707
0.9864668583789883,0.9872329463525485,0.9810930706188545,0.9925984699341007,0.9916548217931707
0.9834806606094286,0.9869600271472999,0.9797694548563,0.9925984699341007,0.9916548217931707
0.9834806606094286,0.9869600271472999,0.9797694548563,0.9925984699341007,0.9916548217931707
0.9834806606094286,0.9864007816399496,0.9797694548563,0.9925984699341007,0.9916548217931707
0.9834806606094286,0.9864007816399496,0.9797694548563,0.9925984699341007,0.9916548217931707
0.9809319736322611,0.9856478873814356,0.9797694548563,0.9925984699341007,0.9916548217931707
0.9803317979378968,0.9832869410090234,0.9797694548563,0.9925984699341007,0.9914682485483032
0.9803317979378968,0.9823730328719994,0.979725082491697,0.9916180868840303,0.9914308133565748
0.9803317979378968,0.9823730328719994,0.979725082491697,0.9916180868840303,0.9911049348086602
0.9803317979378968,0.9823730328719994,0.979725082491697,0.9915868681728159,0.9911049348086602
0.9795970161068361,0.9823730328719994,0.979725082491697,0.9915868681728159,0.9911049348086602
0.9794481700315458,0.9823730328719994,0.979725082491697,0.9915868681728159,0.9900376823959782
0.9794481700315458,0.9823730328719994,0.9761900360216507,0.9915868681728159,0.9900376823959782
0.9794481700315458,0.9817479022771888,0.9761900360216507,0.9912812748031338,0.9898428627961562
0.9794481700315458,0.9802514167645496,0.9761900360216507,0.9906395277991492,0.9898428627961562
0.9790818040660095,0.9802514167645496,0.9761900360216507,0.9906395277991492,0.9898428627961562
0.9789435195591352,0.9802514167645496,0.9745282287440888,0.9906395277991492,0.9898428627961562
0.9787426331726836,0.9802514167645496,0.9744613522631768,0.9883649900718624,0.9896441261065416
0.9780298352562766,0.9802514167645496,0.9744613522631768,0.9883649900718624,0.9896441261065416
0.9768261555569262,0.9802514167645496,0.974368226639241,0.988297986219108,0.9896441261065416
0.9756640131754196,0.9793495390257003,0.974368226639241,0.9867913151650874,0.9865661327936988
0.9756640131754196,0.9789276898389528,0.9743603936240456,0.9867413031440693,0.9835044539909655
0.9756107558813919,0.9776905823995321,0.9743603936240456,0.9867413031440693,0.9835044539909655
0.9756100707130891,0.9774581894853224,0.9743603936240456,0.9867413031440693,0.9835044539909655
0.9752052452087803,0.9774581894853224,0.9742761081254843,0.9867413031440693,0.9835044539909655
0.9750116105027664,0.9767288818295635,0.9742761081254843,0.9867413031440693,0.982716676595645
0.9750116105027664,0.9766657116163883,0.9742761081254843,0.9867413031440693,0.982716676595645
0.9750116105027664,0.9766657116163883,0.9742761081254843,0.9863344346098077,0.982716676595645
0.9750116105027664,0.9765814837398816,0.9731262125795472,0.9863344346098077,0.982716676595645
0.9747464911121629,0.9765814837398816,0.972970220118743,0.9863344346098077,0.982716676595645
0.9747464911121629,0.9765814837398816,0.972970220118743,0.9841471292796655,0.982716676595645
0.9747464911121629,0.9765814837398816,0.972970220118743,0.9831445837816204,0.982716676595645
0.9745700211079168,0.9763434908339277,0.972970220118743,0.9831445837816204,0.9815283034417047
0.9745305585945139,0.9756587952848287,0.9725286724131941,0.9827866594942788,0.9815283034417047
0.9745305585945139,0.9756587952848287,0.971327366438525,0.98213879952834,0.9815283034417047
0.9744577349514328,0.9756587952848287,0.971327366438525,0.98213879952834,0.9779146803487925
0.9744577349514328,0.9756587952848287,0.9702172534204272,0.98213879952834,0.976692825433621
0.9744577349514328,0.9756587952848287,0.9702172534204272,0.98213879952834,0.9766155847217924
0.9744577349514328,0.9755846509628547,0.9698631038189882,0.98213879952834,0.9766155847217924
0.9744577349514328,0.9754905299274095,0.9698631038189882,0.9811618039102235,0.9761907113551825
0.97440788408825,0.9754905299274095,0.9698631038189882,0.9800784325708396,0.9761907113551825
0.97440788408825,0.9754905299274095,0.9698631038189882,0.9786793688902047,0.9749302562436359
0.9737821398675968,0.9754905299274095,0.969213047557583,0.9786793688902047,0.973572711306902
0.9727943177030612,0.9746410404760691,0.969213047557583,0.9784453851750287,0.972526244336809
0.9727943177030612,0.9746410404760691,0.9690946279310412,0.977122929605015,0.972526244336809
0.9726200483419577,0.9746410404760691,0.969053310825522,0.977122929605015,0.972526244336809
0.9715639149484251,0.9746410404760691,0.9685321698537107,0.9744597731706214,0.9724607738939294
0.9700680686252849,0.9742900076772448,0.9685321698537107,0.9744597731706214,0.9723936195123984
0.9700680686252849,0.9742900076772448,0.9685321698537107,0.9744597731706214,0.9719625151775907
0.9700680686252849,0.9742900076772448,0.9685321698537107,0.974340315730635,0.9719625151775907
0.9700680686252849,0.9737713202124068,0.9685321698537107,0.974340315730635,0.9719234935999597
0.9700680686252849,0.9737713202124068,0.9685321698537107,0.9716917366760371,0.96949766639472
0.9700680686252849,0.970397929982032,0.9685321698537107,0.9716917366760371,0.96949766639472
0.9700680686252849,0.9700270555548408,0.9685321698537107,0.9712939792703221,0.96949766639472
0.9700680686252849,0.9700270555548408,0.9682101979944095,0.9685835087898076,0.9691363751895982
0.9700680686252849,0.9699522417982486,0.9682101979944095,0.9658369493541075,0.9691363751895982
0.9700680686252849,0.9699522417982486,0.9682101979944095,0.9658369493541075,0.9691363751895982
0.9700680686252849,0.9699292538389073,0.9682101979944095,0.9643120918071112,0.9691363751895982
0.9700680686252849,0.9672907100486371,0.9682101979944095,0.9637376321384611,0.9691363751895982
0.9697854996731569,0.9672321974387912,0.9682101979944095,0.9637376321384611,0.9691363751895982
0.9695055975136722,0.9646210528315269,0.9682101979944095,0.9637376321384611,0.9691363751895982
0.9692801332399051,0.962825050278902,0.9682101979944095,0.9637376321384611,0.9691363751895982
0.9692801332399051,0.962825050278902,0.9682101979944095,0.9637376321384611,0.9691363751895982
0.9692801332399051,0.962790612520565,0.9682101979944095,0.9637376321384611,0.9683997537061392
0.9692801332399051,0.9610921616020291,0.9682101979944095,0.9637376321384611,0.9678041480964262
0.9691279131322011,0.9610921616020291,0.9680508365825761,0.9626223437891623,0.9650833114417268
0.9686779658000972,0.9610625206155758,0.9676792657658524,0.9626223437891623,0.9648423360393842
0.9672029967686906,0.9603303626142466,0.9671528689370326,0.9626223437891623,0.96474468267218
0.9672029967686906,0.9601140777473722,0.9671528689370326,0.9626223437891623,0.9626969269677195
0.9642795947415236,0.9601140777473722,0.9671528689370326,0.9626223437891623,0.9626969269677195
0.9642795947415236,0.9601140777473722,0.9671528689370326,0.9626223437891623,0.9621832665097171
